2018-11-11 17:56:58,701 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-17 19:40:14,906 DEBUG (0.001) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` LIMIT 21; args=()
2018-11-17 19:40:14,908 DEBUG (0.001) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` LIMIT 21; args=()
2018-11-17 19:40:14,912 DEBUG (0.001) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` LIMIT 21; args=()
2018-11-17 19:40:14,914 DEBUG (0.000) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` LIMIT 21; args=()
2018-11-17 19:40:14,917 DEBUG (0.000) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` LIMIT 21; args=()
2018-11-17 19:40:14,919 DEBUG (0.001) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` LIMIT 21; args=()
2018-11-17 19:40:14,921 DEBUG (0.000) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` LIMIT 21; args=()
2018-11-17 19:40:14,922 DEBUG (0.000) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` LIMIT 21; args=()
2018-11-17 19:40:14,924 DEBUG (0.000) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` LIMIT 21; args=()
2018-11-17 19:40:14,926 DEBUG (0.001) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` LIMIT 21; args=()
2018-11-17 19:40:16,107 DEBUG (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-17 19:40:16,110 DEBUG (0.001) SELECT VERSION(); args=None
2018-11-17 19:40:16,119 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'jxa26fa73u41bxxzcbs9jy547u4qw17x' AND `django_session`.`expire_date` > '2018-11-17 11:40:16.102517'); args=('jxa26fa73u41bxxzcbs9jy547u4qw17x', '2018-11-17 11:40:16.102517')
2018-11-17 19:40:16,122 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-17 19:40:16,164 DEBUG (0.001) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets`; args=()
2018-11-17 19:40:16,802 DEBUG (0.000) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` LIMIT 21; args=()
2018-11-17 19:40:16,809 DEBUG (0.002) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` LIMIT 21; args=()
2018-11-17 19:40:16,812 DEBUG (0.001) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` LIMIT 21; args=()
2018-11-17 19:40:16,816 DEBUG (0.001) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` LIMIT 21; args=()
2018-11-17 19:40:16,818 DEBUG (0.001) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` LIMIT 21; args=()
2018-11-17 19:40:16,821 DEBUG (0.000) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` LIMIT 21; args=()
2018-11-17 19:40:16,829 DEBUG (0.002) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` LIMIT 21; args=()
2018-11-17 19:40:16,837 DEBUG (0.001) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` LIMIT 21; args=()
2018-11-17 19:40:16,873 DEBUG (0.001) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` LIMIT 21; args=()
2018-11-17 19:40:16,874 DEBUG (0.000) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` LIMIT 21; args=()
2018-11-17 19:40:16,877 DEBUG (0.000) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` LIMIT 21; args=()
2018-11-17 19:40:16,880 DEBUG (0.000) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` LIMIT 21; args=()
2018-11-17 19:40:16,950 DEBUG (0.001) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` LIMIT 21; args=()
2018-11-17 19:40:16,953 DEBUG (0.002) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` LIMIT 21; args=()
2018-11-17 19:40:16,955 DEBUG (0.001) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` LIMIT 21; args=()
2018-11-17 19:40:16,956 DEBUG (0.000) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` LIMIT 21; args=()
2018-11-17 19:40:16,959 DEBUG (0.001) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` LIMIT 21; args=()
2018-11-17 19:40:16,962 DEBUG (0.002) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` LIMIT 21; args=()
2018-11-17 19:40:16,967 DEBUG (0.001) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` LIMIT 21; args=()
2018-11-17 19:40:16,974 DEBUG (0.005) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets` LIMIT 21; args=()
2018-11-17 19:41:59,057 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-17 19:41:59,058 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-17 19:41:59,580 DEBUG (0.001) SHOW FULL TABLES; args=None
2018-11-17 19:41:59,612 DEBUG (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2018-11-17 19:42:01,589 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-17 19:42:01,590 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-17 19:42:01,596 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'jxa26fa73u41bxxzcbs9jy547u4qw17x' AND `django_session`.`expire_date` > '2018-11-17 11:42:01.587357'); args=('jxa26fa73u41bxxzcbs9jy547u4qw17x', '2018-11-17 11:42:01.587357')
2018-11-17 19:42:03,490 DEBUG (0.006) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-17 19:42:03,493 DEBUG (0.002) SELECT VERSION(); args=None
2018-11-17 19:42:03,506 DEBUG (0.002) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`username` = 'monkey'; args=('monkey',)
2018-11-17 19:42:09,061 DEBUG (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-17 19:42:09,062 DEBUG (0.001) SELECT VERSION(); args=None
2018-11-17 19:42:09,077 DEBUG (0.003) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`username` = 'monkey'; args=('monkey',)
2018-11-17 19:42:14,931 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-17 19:42:14,932 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-17 19:42:15,308 DEBUG (0.002) SHOW FULL TABLES; args=None
2018-11-17 19:42:15,320 DEBUG (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2018-11-17 19:42:15,325 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`username` = 'monkey'; args=('monkey',)
2018-11-17 19:42:16,311 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`username` = 'monkey'; args=('monkey',)
2018-11-17 19:42:21,069 DEBUG (0.000) INSERT INTO `auth_user` (`password`, `last_login`, `is_superuser`, `username`, `first_name`, `last_name`, `email`, `is_staff`, `is_active`, `date_joined`) VALUES ('pbkdf2_sha256$36000$ev1ny9PF9wvA$GEFOhm/RCNOzjVWj5ZtvAjBEox4T5dFv0MnTnHsUkMg=', NULL, 1, 'monkey', '', '', '', 1, 1, '2018-11-17 11:42:21.018422'); args=['pbkdf2_sha256$36000$ev1ny9PF9wvA$GEFOhm/RCNOzjVWj5ZtvAjBEox4T5dFv0MnTnHsUkMg=', None, True, 'monkey', '', '', '', True, True, '2018-11-17 11:42:21.018422']
2018-11-17 19:42:28,275 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-17 19:42:28,277 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-17 19:42:28,787 DEBUG (0.001) SHOW FULL TABLES; args=None
2018-11-17 19:42:28,821 DEBUG (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2018-11-17 19:42:30,813 DEBUG (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-17 19:42:30,815 DEBUG (0.001) SELECT VERSION(); args=None
2018-11-17 19:42:30,828 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`username` = 'monkey'; args=('monkey',)
2018-11-17 19:42:30,918 DEBUG (0.009) SELECT (1) AS `a` FROM `django_session` WHERE `django_session`.`session_key` = 'ic43dezllkh7xv3id0ivbdcbdmaj30k0' LIMIT 1; args=('ic43dezllkh7xv3id0ivbdcbdmaj30k0',)
2018-11-17 19:42:30,924 DEBUG (0.003) INSERT INTO `django_session` (`session_key`, `session_data`, `expire_date`) VALUES ('ic43dezllkh7xv3id0ivbdcbdmaj30k0', 'NzdjOTU4N2RhMWI0MzcxMzQxYjEzYjVjYWM4YWE1MTllODAxMGUzZjp7fQ==', '2018-12-01 11:42:30.919807'); args=('ic43dezllkh7xv3id0ivbdcbdmaj30k0', 'NzdjOTU4N2RhMWI0MzcxMzQxYjEzYjVjYWM4YWE1MTllODAxMGUzZjp7fQ==', '2018-12-01 11:42:30.919807')
2018-11-17 19:42:30,936 DEBUG (0.000) UPDATE `auth_user` SET `last_login` = '2018-11-17 11:42:30.935391' WHERE `auth_user`.`id` = 2; args=('2018-11-17 11:42:30.935391', 2)
2018-11-17 19:42:30,948 DEBUG (0.006) UPDATE `django_session` SET `session_data` = 'ZDk4Yzc1MDUyMjE3OGNkNGFlMTE4ODljNDhjNDliMjhkNGFhYWJlNTp7Il9hdXRoX3VzZXJfaWQiOiIyIiwiX2F1dGhfdXNlcl9iYWNrZW5kIjoiZGphbmdvLmNvbnRyaWIuYXV0aC5iYWNrZW5kcy5Nb2RlbEJhY2tlbmQiLCJfYXV0aF91c2VyX2hhc2giOiI0MjI4MTVmOWViMjNhNzE0YjMyMTk2YjU0NDdmYzAyOTYxZTdhMDQzIn0=', `expire_date` = '2018-12-01 11:42:30.941389' WHERE `django_session`.`session_key` = 'ic43dezllkh7xv3id0ivbdcbdmaj30k0'; args=('ZDk4Yzc1MDUyMjE3OGNkNGFlMTE4ODljNDhjNDliMjhkNGFhYWJlNTp7Il9hdXRoX3VzZXJfaWQiOiIyIiwiX2F1dGhfdXNlcl9iYWNrZW5kIjoiZGphbmdvLmNvbnRyaWIuYXV0aC5iYWNrZW5kcy5Nb2RlbEJhY2tlbmQiLCJfYXV0aF91c2VyX2hhc2giOiI0MjI4MTVmOWViMjNhNzE0YjMyMTk2YjU0NDdmYzAyOTYxZTdhMDQzIn0=', '2018-12-01 11:42:30.941389', 'ic43dezllkh7xv3id0ivbdcbdmaj30k0')
2018-11-17 19:42:32,403 DEBUG (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-17 19:42:32,404 DEBUG (0.001) SELECT VERSION(); args=None
2018-11-17 19:42:32,412 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'ic43dezllkh7xv3id0ivbdcbdmaj30k0' AND `django_session`.`expire_date` > '2018-11-17 11:42:32.398305'); args=('ic43dezllkh7xv3id0ivbdcbdmaj30k0', '2018-11-17 11:42:32.398305')
2018-11-17 19:42:32,414 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 2; args=(2,)
2018-11-17 19:42:32,431 DEBUG (0.002) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets`; args=()
